idade,iaa,ieg,ips,ipp,ida,mat,por,ing,ipv,media_notas,min_nota,max_nota,std_notas,anos_no_programa,media_indicadores,ratio_ida_ieg,ratio_ipv_ips,genero,instituicao,target
20,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada *Parcerias com Bolsa 100%,0
8,10.002,8.6666666665,6.26,5.625,8.0,10.0,6.0,,5.446666667,8.0,6.0,10.0,2.8284271247461903,0,7.6750666667,0.9229704265069988,0.8699355800990256,Masculino,Pública,0
10,9.168,8.095238095,6.88,8.125,7.75,7.5,8.0,,8.085,7.75,7.5,8.0,0.3535533905932738,1,7.995647618999999,0.9572346945658843,1.174974567650051,Feminino,Pública,1
21,,0.0,,,,,,,,,,,,1,0.0,,,Masculino,Concluiu o 3º EM,0
10,9.502,9.2965367965,6.885,8.75,8.5,10.0,7.0,,8.835,8.5,7.0,10.0,2.1213203435596424,0,8.6037073593,0.9142206356418802,1.283038048213767,Feminino,Pública,0
12,9.502,7.8095238095,6.26,7.1875,5.0,2.5,7.5,,7.443333333,5.0,2.5,7.5,3.5355339059327378,1,7.2029714285,0.6401619304864625,1.1888409731672256,Masculino,Pública,0
10,9.502,9.75,9.38,8.90625,8.0,6.0,10.0,,9.215,8.0,6.0,10.0,2.8284271247461903,2,9.169400000000001,0.8204286739821557,0.982304658351988,Feminino,Privada - Programa de Apadrinhamento,0
11,9.002,7.7432712215,7.51,7.96875,8.0,8.0,8.0,,9.09,8.0,8.0,8.0,0.0,0,8.2690542443,1.0330216712697295,1.2102250033284516,Feminino,Pública,1
13,7.917,8.293650793666666,5.63,8.541666667,7.0,6.5,5.5,9.0,7.553333333,7.0,5.5,9.0,1.8027756377319946,0,7.278796825333333,0.8439173841224047,1.341384005150062,Masculino,Pública,0
9,10.002,10.0,6.26,9.53125,10.0,10.0,10.0,,9.76,10.0,10.0,10.0,0.0,1,9.2044,0.9999000099990002,1.558856412713624,Feminino,Pública,0
13,9.585,9.743589743666666,7.51,7.1875,3.1666666666666665,1.0,4.5,4.0,7.165,3.1666666666666665,1.0,4.5,1.8929694486000912,0,7.434051282066667,0.32496664815722887,0.9539342297962987,Masculino,Pública,0
11,8.002,9.109730849,6.26,7.708333333,8.75,9.0,8.5,,8.723333333,8.75,8.5,9.0,0.3535533905932738,2,8.1690128364,0.9604059372427193,1.3932811584411435,Masculino,Pública,0
12,3.498,8.0357142855,7.51,7.291666667,2.75,2.5,3.0,,7.663333333,2.75,2.5,3.0,0.3535533905932738,0,5.8914095237,0.34217963987616246,1.020281365064572,Feminino,Pública,1
15,7.084,6.455627705333334,6.26,8.0,5.666666666666667,5.0,2.0,10.0,7.432,5.666666666666667,2.0,10.0,4.041451884327381,3,6.579658874400001,0.8776511400813555,1.187030825746686,Feminino,Pública,0
10,9.502,10.0,7.51,7.8125,5.5,7.0,4.0,,7.61,5.5,4.0,7.0,2.1213203435596424,0,8.0244,0.5499450054994501,1.0131806683530822,Feminino,Pública,0
8,9.502,8.445652174,2.51,7.1875,6.5,7.5,5.5,,7.22,6.5,5.5,7.5,1.4142135623730951,1,6.835530434799999,0.7695356534282219,2.8753484667463165,Feminino,Pública,1
13,9.168,9.407894737,9.38,8.75,8.166666666666666,7.0,8.0,9.5,8.44,8.166666666666666,7.0,9.5,1.2583057392117918,2,8.912512280733333,0.8679730079827194,0.899690864513378,Masculino,Privada,0
12,9.002,8.593073593,7.51,8.4375,7.25,7.5,7.0,,7.92,7.25,7.0,7.5,0.3535533905932738,0,8.0550147186,0.8436045981623003,1.0544534682465716,Masculino,Pública,1
9,9.002,6.833333333500001,2.51,7.5,8.25,10.0,6.5,,7.5,8.25,6.5,10.0,2.4748737341529163,2,6.8190666667,1.2071404184459067,2.9868578255675033,Masculino,Pública,1
22,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
12,8.502,8.782608695499999,7.51,6.875,4.75,4.0,5.5,,6.8275,4.75,4.0,5.5,1.0606601717798212,0,7.274421739099999,0.5407800102062278,0.9090001331380642,Feminino,Pública,1
9,9.002,9.4736842105,7.51,8.125,6.75,7.0,6.5,,7.58,6.75,6.5,7.0,0.3535533905932738,1,8.063136842099999,0.712424799606465,1.0091865264279056,Feminino,Pública,1
16,9.585,7.542087542,7.51,7.75,8.333333333333334,6.5,9.0,9.5,8.6725,8.333333333333334,6.5,9.5,1.6072751268321592,0,8.328584175066668,1.104764234397816,1.154639861536413,Feminino,Pública,1
15,9.168,9.488636363666666,6.26,8.125,8.333333333333334,8.0,7.0,10.0,8.74,8.333333333333334,7.0,10.0,1.5275252316519468,3,8.3979939394,0.8781509653246026,1.3959431400734708,Feminino,Privada - Programa de Apadrinhamento,0
8,9.502,6.643356643500001,7.51,7.1875,6.75,7.0,6.5,,7.393333333,6.75,6.5,7.0,0.3535533905932738,0,7.5597379953,1.0158997119161788,0.9843340877379843,Masculino,Pública,0
10,8.418,9.519450801,6.26,8.4375,5.75,4.0,7.5,,7.783333333,5.75,4.0,7.5,2.4748737341529163,3,7.546156826799999,0.6039629971509372,1.2431453973806101,Masculino,Privada - Programa de Apadrinhamento,0
21,,0.0,,,,,,,,,,,,2,0.0,,,Feminino,Privada,0
10,9.002,9.75,7.51,7.1875,7.25,10.0,4.5,,7.325,7.25,4.5,10.0,3.8890872965260113,2,8.1674,0.7435134857963286,0.9752363200639063,Masculino,Pública,1
15,7.5,9.571,5.945,7.5,6.3999999999999995,6.0,6.9,6.3,7.5,6.3999999999999995,6.0,6.9,0.4582575694955842,3,7.3831999999999995,0.6686167989970748,1.2613521695257315,Masculino,Privada *Parcerias com Bolsa 100%,0
13,8.002,7.794871795,7.51,9.0625,6.25,4.0,8.5,,7.61,6.25,4.0,8.5,3.181980515339464,0,7.433374359,0.8017063600261528,1.0131806683530822,Feminino,Pública,1
14,9.002,10.0,6.26,7.5,7.0,5.0,9.0,,7.89,7.0,5.0,9.0,2.8284271247461903,0,8.0304,0.6999300069993001,1.2601820795400096,Feminino,Pública,1
12,8.002,4.772727273,7.51,6.041666667,4.5,5.0,4.0,,4.726666667,4.5,4.0,5.0,0.7071067811865476,1,5.902278788,0.9426596331658513,0.6292992500332845,Masculino,Pública,1
21,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
22,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada *Parcerias com Bolsa 100%,0
14,10.002,2.7505175983333334,6.885,5.0,4.333333333333333,5.0,4.0,4.0,5.03,4.333333333333333,4.0,5.0,0.5773502691896258,3,5.800170186333333,1.574888467352761,0.7304676154516411,Masculino,Pública,1
14,8.751,7.735353535333334,8.755,6.09375,3.5,4.0,3.5,3.0,5.62,3.5,3.0,4.0,0.5,3,6.872270707066666,0.4524095213610473,0.6418455915943353,Feminino,Pública,1
12,6.418,6.6666666665,6.255,6.875,3.5,6.0,1.0,,6.72,3.5,1.0,6.0,3.5355339059327378,0,5.9119333333,0.5249212618238495,1.074168797953964,Feminino,Pública,1
12,8.502,5.7660455485,5.625,6.5625,8.0,7.0,9.0,,6.535,8.0,7.0,9.0,1.4142135623730951,2,6.885609109700001,1.3871920956269865,1.1615712762175612,Feminino,Pública,1
10,9.502,9.511904762,9.375,8.958333333,9.5,9.0,10.0,,9.563333333,9.5,9.0,10.0,0.7071067811865476,1,9.490447619,0.9986434467365269,1.0199800909769625,Feminino,Pública,0
11,9.502,10.0,7.51,8.4375,5.0,4.5,5.5,,7.5,5.0,4.5,5.5,0.7071067811865476,0,7.9024,0.4999500049995001,0.998535481294102,Feminino,Pública,0
21,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
12,9.002,7.9841897235,6.26,8.125,5.5,6.0,5.0,,7.495,5.5,5.0,6.0,0.7071067811865476,3,7.2482379447,0.6887751187443655,1.1970931161156364,Feminino,Pública,1
8,10.002,8.3804347825,7.51,7.5,8.75,9.0,8.5,,7.5,8.75,8.5,9.0,0.3535533905932738,0,8.428486956499999,1.043974000521909,0.998535481294102,Feminino,Pública,0
22,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Bolsista Universitário *Formado (a),0
12,8.502,9.0476190475,7.51,7.1875,4.75,2.0,7.5,,7.5,4.75,2.0,7.5,3.8890872965260113,3,7.4619238095,0.5249419801038431,0.998535481294102,Masculino,Pública,0
10,7.002,4.692513369,6.255,6.875,5.25,6.5,4.0,,6.49,5.25,4.0,6.5,1.7677669529663689,1,5.937902673799999,1.1185650465332677,1.0374040920716112,Masculino,Pública,1
12,7.501,6.210826211,8.13,6.25,8.166666666666666,8.0,6.5,10.0,6.165,8.166666666666666,6.5,10.0,1.7559422921421233,0,7.234698575533334,1.31469657863335,0.7582093223465748,Feminino,Pública,0
13,6.667,9.027777777666666,6.885,7.708333333,6.833333333333333,6.0,7.0,7.5,7.056666667,6.833333333333333,6.0,7.5,0.7637626158259734,0,7.293955555599998,0.7568392424316919,1.0247845871333139,Feminino,Pública,0
10,10.002,10.0,7.51,9.21875,9.5,10.0,9.0,,8.505,9.5,9.0,10.0,0.7071067811865476,0,9.1034,0.9499050094990501,1.1323392357875117,Feminino,Pública,1
12,8.751,7.280701754500001,7.51,6.041666667,3.25,0.5,6.0,,5.213333333,3.25,0.5,6.0,3.8890872965260113,0,6.4010070175,0.44632423979621805,0.6940931078418319,Feminino,Pública,1
8,9.002,10.0,8.135,7.5,9.75,10.0,9.5,,7.946666667,9.75,9.5,10.0,0.3535533905932738,0,8.9667333334,0.9749025097490251,0.9767289413716814,Feminino,Pública,1
12,8.751,8.314814814666667,7.51,8.125,5.666666666666667,5.0,5.0,7.0,6.833333333,5.666666666666667,5.0,7.0,1.1547005383792517,1,7.415162962866667,0.6814325226040777,0.909776771801358,Feminino,Pública,0
8,8.502,8.2083333335,7.51,7.5,10.0,10.0,10.0,,7.83,10.0,10.0,10.0,0.0,0,8.4100666667,1.2181257105486007,1.0424710424710424,Feminino,Pública,1
13,8.751,9.537254901999999,8.76,8.333333333,5.166666666666667,6.5,4.5,4.5,7.89,5.166666666666667,4.5,6.5,1.1547005383792517,2,8.020984313733333,0.5416784013167137,0.900582125328159,Feminino,Pública,0
10,7.502,9.782608695499999,6.885,7.03125,6.75,6.0,7.5,,7.5825,6.75,6.0,7.5,1.0606601717798212,2,7.700421739099999,0.6899294738867351,1.1011472553006099,Masculino,Pública,0
13,7.502,7.5714285715,10.0,7.083333333,3.75,2.0,5.5,,6.943333333,3.75,2.0,5.5,2.4748737341529163,1,7.1533523809,0.49521761276345366,0.6942639069093091,Feminino,Pública,1
17,8.751,7.0,7.51,7.5,6.5,5.0,5.0,9.5,8.335,6.5,5.0,9.5,2.598076211353316,0,7.619200000000001,0.9284387944579345,1.1097057648781787,Feminino,Pública,1
12,8.751,8.914285714,7.51,7.708333333,6.0,6.0,5.5,6.5,6.883333333,6.0,5.5,6.5,0.5,1,7.6117238094,0.6730014261436378,0.9164336750099854,Masculino,Pública,0
9,8.002,6.8863636365000005,2.51,6.5625,7.5,10.0,5.0,,6.553333333,7.5,5.0,10.0,3.5355339059327378,1,6.2903393939,1.0889507794032096,2.6098499932297896,Masculino,Pública,1
16,7.501,10.0,6.26,7.34375,5.5,5.0,6.0,5.5,7.2875,5.5,5.0,6.0,0.5,3,7.309700000000001,0.5499450054994501,1.1639514454559974,Feminino,Pública,1
7,8.502,8.6304347825,6.26,7.5,8.0,8.0,8.0,,7.5,8.0,8.0,8.0,0.0,0,7.778486956499999,0.9268447484791038,1.1978917105893627,Feminino,Pública,0
12,10.002,7.380952381,7.51,8.75,7.5,7.0,8.0,,8.056666667,7.5,7.0,8.0,0.7071067811865476,0,8.0899238096,1.0159913818062327,1.0726490037278658,Masculino,Pública,0
15,7.501,9.259259259333334,7.51,7.5,4.25,4.0,4.5,,7.205,4.25,4.0,4.5,0.3535533905932738,0,7.145051851866667,0.4589504333495267,0.9592597523632006,Masculino,Pública,0
16,10.002,4.993386243333333,7.51,7.34375,4.333333333333333,4.0,7.0,2.0,7.273333333,4.333333333333333,2.0,7.0,2.516611478423583,0,6.822410581933333,0.8676408115446828,0.9683575200372786,Masculino,Pública,1
11,8.002,5.431372549,6.26,7.916666667,5.75,6.0,5.5,,7.056666667,5.75,5.5,6.0,0.3535533905932738,0,6.500007843200001,1.058469379287779,1.1270830006388755,Masculino,Pública,0
10,7.002,2.7525252525,2.51,6.875,6.0,5.5,6.5,,6.66,6.0,5.5,6.5,0.7071067811865476,1,4.9849050505,2.1790248680495807,2.6523297491039433,Masculino,Pública,1
20,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
14,7.501,10.0,8.76,8.125,6.833333333333333,8.0,4.0,8.5,7.166666667,6.833333333333333,4.0,8.5,2.466441431158124,3,8.052200000066668,0.6832650068326501,0.8180192520260245,Feminino,Pública,0
10,9.002,9.75,2.51,7.8125,9.25,10.0,8.5,,7.163333333,9.25,8.5,10.0,1.0606601717798212,2,7.5350666666,0.9486206542918676,2.852781096375946,Feminino,Pública,1
10,9.502,7.5,7.51,8.4375,8.0,9.5,6.5,,8.336666667,8.0,6.5,9.5,2.1213203435596424,1,8.1697333334,1.0665244634048794,1.1099276616961788,Masculino,Pública,1
12,7.917,7.7236842105,4.375,6.40625,6.5,7.0,6.0,,6.415,6.5,6.0,7.0,0.7071067811865476,3,6.586136842099999,0.8414583461113773,1.4659506398537476,Feminino,Pública,1
11,9.502,10.0,7.51,7.916666667,5.25,6.0,4.5,,8.39,5.25,4.5,6.0,1.0606601717798212,1,8.1304,0.5249475052494751,1.1170283584076688,Feminino,Pública,0
11,8.002,9.75,7.51,8.4375,7.25,5.0,9.5,,8.506666667,7.25,5.0,9.5,3.181980515339464,3,8.203733333399999,0.7435134857963286,1.1325611326055118,Feminino,Pública,0
10,9.002,7.727272727,7.51,8.4375,9.0,10.0,8.0,,7.783333333,9.0,8.0,10.0,1.4142135623730951,1,8.204521212,1.1645551752537162,1.0362579327652777,Masculino,Pública,1
10,10.002,9.5454545455,7.51,8.4375,7.25,7.0,7.5,,8.17,7.25,7.0,7.5,0.3535533905932738,0,8.4954909091,0.7594442486941395,1.0877379842897084,Feminino,Pública,0
15,8.751,8.198051948,6.26,7.25,6.833333333333333,8.0,3.5,9.0,7.332,6.833333333333333,3.5,9.0,2.9297326385411577,2,7.474877056266665,0.8334296912218239,1.1710589362721608,Feminino,Pública,0
17,8.334,7.1428571430000005,7.51,7.291666667,3.0,0.0,1.0,8.0,6.216666667,3.0,0.0,8.0,4.358898943540674,0,6.440704762,0.41994120822244996,0.8276749656503795,Feminino,Pública,1
11,8.502,8.6542443065,6.885,7.5,9.25,9.0,9.5,,8.0,9.25,9.0,9.5,0.3535533905932738,2,8.2582488613,1.0687162224933784,1.1617775196049955,Feminino,Pública,0
13,7.084,6.944444444333333,7.51,7.34375,2.5,,5.0,0.0,6.732,2.5,0.0,5.0,3.5355339059327378,3,6.154088888866665,0.3599481674696436,0.896285448009586,Feminino,Pública,0
15,7.917,9.640151515,6.26,8.125,7.166666666666667,6.0,7.0,8.5,8.672,7.166666666666667,6.0,8.5,1.2583057392117918,3,7.931163636333333,0.7433413587076759,1.385082255230794,Feminino,Privada,0
21,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada *Parcerias com Bolsa 100%,0
9,7.918,9.5454545455,6.26,7.5,9.25,10.0,8.5,,7.78,9.25,8.5,10.0,1.0606601717798212,0,8.1506909091,0.9689461104028676,1.2426130011180323,Feminino,Pública,1
9,10.002,9.2965367965,6.26,7.083333333,8.5,7.5,9.5,,6.8325,8.5,7.5,9.5,1.4142135623730951,1,8.1782073593,0.9142206356418802,1.0912793483469094,Feminino,Pública,0
16,9.168,8.624338624,6.885,7.65625,5.333333333333333,0.0,7.5,8.5,8.28,5.333333333333333,0.0,8.5,4.645786621588784,0,7.658134391466666,0.6183332116948239,1.2024397327911704,Feminino,Pública,1
13,7.502,10.0,7.51,8.958333333,2.75,3.0,2.5,,7.723333333,2.75,2.5,3.0,0.3535533905932738,0,7.0970666666,0.27497250274972507,1.0282696489149248,Feminino,Pública,1
14,8.751,5.822406257,7.51,7.34375,3.5,1.0,3.5,6.0,6.7475,3.5,1.0,6.0,2.5,1,6.4661812514,0.6010228113130249,0.8983490880042604,Feminino,Pública,0
11,10.002,8.75,7.51,8.125,5.5,10.0,1.0,,7.24,5.5,1.0,10.0,6.363961030678928,2,7.800400000000001,0.6284996000457092,0.9639195846092398,Masculino,Pública,1
12,8.002,6.35610766,6.26,6.875,5.0,5.0,5.0,,5.4125,5.0,5.0,5.0,0.0,0,6.206121532,0.7865212086088849,0.8644785178086567,Feminino,Pública,1
11,8.002,7.111801242,7.51,7.5,3.5,7.0,0.0,,6.716666667,3.5,0.0,7.0,4.949747468305833,0,6.5680935817999995,0.49207054730181926,0.8942439977366529,Feminino,Pública,0
11,0.0,8.095238095,7.51,7.5,3.0,6.0,0.0,,5.33,3.0,0.0,6.0,4.242640687119285,1,4.787047618999999,0.37054246241260036,0.7096258820396751,Masculino,Pública,1
12,9.002,9.022556391,7.51,8.75,9.25,9.0,9.5,,8.28,9.25,9.0,9.5,0.3535533905932738,0,8.6129112782,1.0250947186661186,1.1023831713486885,Masculino,Pública,0
9,9.002,8.7857142855,7.51,6.25,6.5,6.0,7.0,,6.495,6.5,6.0,7.0,0.7071067811865476,1,7.6585428571,0.739753198840939,0.8647317268006923,Feminino,Pública,1
11,10.002,6.573529412,7.51,8.333333333,6.25,6.0,6.5,,6.386666667,6.25,6.0,6.5,0.3535533905932738,2,7.3444392158,0.9506383815991969,0.8503084365597124,Masculino,Pública,0
19,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
10,9.002,9.4736842105,7.51,8.125,7.25,7.0,7.5,,6.943333333,7.25,7.0,7.5,0.3535533905932738,1,8.035803508699999,0.7651970069847216,0.9244219588603382,Feminino,Pública,1
13,6.918,8.888888889,7.51,7.8125,10.0,10.0,10.0,,8.085,10.0,10.0,10.0,0.0,0,8.2803777778,1.1248734517226202,1.076421248835042,Masculino,Pública,1
10,8.502,9.411764706,7.51,9.375,8.25,10.0,6.5,,7.665,8.25,6.5,10.0,2.4748737341529163,0,8.2677529412,0.876469375117938,1.0205032618825722,Masculino,Pública,1
8,10.002,9.3064182195,2.51,8.125,7.75,8.0,7.5,,8.223333333,7.75,7.5,8.0,0.3535533905932738,0,7.558350310499999,0.8326691481170313,3.274923669056153,Feminino,Pública,1
12,10.002,9.0890269155,7.51,7.65625,7.0,7.0,7.0,,7.7475,7.0,7.0,7.0,0.0,1,8.2697053831,0.7700747275086548,1.0314871521768072,Feminino,Pública,0
10,8.002,8.4166666665,2.51,7.5,6.0,6.0,6.0,,7.5,6.0,6.0,6.0,0.0,2,6.4857333333,0.7127865996260403,2.9868578255675033,Feminino,Pública,1
10,9.002,10.0,7.51,8.125,9.25,10.0,8.5,,7.886666667,9.25,8.5,10.0,1.0606601717798212,1,8.7297333334,0.9249075092490752,1.0500155328185328,Masculino,Pública,0
15,8.751,8.305555555666666,7.51,7.25,7.0,5.0,7.5,8.5,8.46,7.0,5.0,8.5,1.8027756377319946,0,8.005311111133334,0.842707901378527,1.1263480228997471,Feminino,Pública,1
9,9.002,9.7916666665,7.51,8.75,8.5,8.0,9.0,,7.946666667,8.5,8.0,9.0,0.7071067811865476,2,8.550066666700001,0.8679964599507796,1.0580038166688857,Masculino,Pública,0
10,9.502,8.568181818,7.51,8.125,9.0,9.5,8.5,,7.335,9.0,8.5,9.5,0.7071067811865476,1,8.3830363636,1.0502752994568334,0.9765677007056317,Masculino,Pública,1
12,9.168,7.039682539666667,8.13,7.1875,6.833333333333333,6.0,6.0,8.5,6.995,6.833333333333333,6.0,8.5,1.4433756729740643,1,7.6332031746,0.9705498429782703,0.8602877874800148,Feminino,Pública,0
13,7.5,8.5154061625,3.755,7.708333333,6.0,5.0,7.0,,7.553333333,6.0,5.0,7.0,1.4142135623730951,1,6.6647478991,0.7045225281081116,2.011004614749734,Feminino,Pública,1
13,0.0,2.5238095237666665,8.13,7.03125,2.8333333333333335,1.5,7.0,0.0,5.258,2.8333333333333335,0.0,7.0,3.685557397915997,0,3.7490285714200007,1.1221968654120063,0.6466609273152134,Masculino,Pública,0
12,8.002,8.0020703935,5.625,7.1875,6.75,6.0,7.5,,6.4075,6.75,6.0,7.5,1.0606601717798212,3,6.9573140787,0.8434262936737719,1.1389086384642728,Feminino,Pública,1
14,7.5,6.157407407333333,7.51,6.458333333,2.8333333333333335,3.0,4.5,1.0,5.5,2.8333333333333335,1.0,4.5,1.755942292142123,2,5.900148148133334,0.46007565689133284,0.7322593529490081,Masculino,Pública,1
17,7.917,4.164756812,6.26,6.75,4.166666666666667,6.5,4.5,1.5,5.726,4.166666666666667,1.5,6.5,2.516611478423583,3,5.646884695733333,1.0002184128137401,0.9145503913112921,Feminino,Pública,1
15,8.751,9.437666667,6.885,7.5,7.216666666666666,6.8,8.85,6.0,7.5,7.216666666666666,6.0,8.85,1.4699773240881413,3,7.958066666733333,0.7645853933901474,1.0891664246296835,Masculino,Privada *Parcerias com Bolsa 100%,0
11,9.002,7.619047619,5.63,8.333333333,6.75,6.5,7.0,,7.335,6.75,6.5,7.0,0.3535533905932738,2,7.2672095238,0.8858212359683155,1.302610548748002,Feminino,Pública,1
11,9.502,8.888888889,7.51,8.958333333,7.75,8.5,7.0,,8.085,7.75,7.0,8.5,1.0606601717798212,0,8.3471777778,0.8717769250850307,1.076421248835042,Masculino,Pública,1
20,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
22,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
16,8.334,9.277056277,7.51,7.5,6.166666666666667,6.0,2.5,10.0,7.386666667,6.166666666666667,2.5,10.0,3.7527767497325675,2,7.734877922133333,0.6646507072773027,0.9834465007322594,Feminino,Pública,1
15,0.0,5.918518518666667,7.51,7.5,6.833333333333333,6.5,6.5,7.5,7.6275,6.833333333333333,6.5,7.5,0.5773502691896258,2,5.5778703704,1.1543731659568315,1.0155105844761017,Feminino,Pública,1
11,8.502,5.2865612650000005,7.51,8.125,3.25,6.5,0.0,,7.075,3.25,0.0,6.5,4.596194077712559,2,6.324712253,0.614650088598075,0.9419518040207695,Feminino,Pública,1
16,7.5,7.9949874686666655,7.51,7.5,4.666666666666667,0.0,4.5,9.5,6.964,4.666666666666667,0.0,9.5,4.752192476461085,3,6.927130827066667,0.5836260605652044,0.9271734788976169,Feminino,Pública,1
10,10.002,8.4848484845,6.26,8.125,8.5,10.0,7.0,,8.056666667,8.5,7.0,10.0,2.1213203435596424,2,8.2607030303,1.001667660638279,1.2868018953841238,Masculino,Pública,0
21,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Bolsista Universitário *Formado (a),0
17,9.168,0.0,6.57,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,3,4.6476,0.0,1.141378785572972,Feminino,Privada - Programa de Apadrinhamento,0
19,,0.0,,,,,,,,,,,,2,0.0,,,Feminino,Privada - Pagamento por *Empresa Parceira,0
14,7.084,7.846439628666666,9.38,6.75,3.8333333333333335,3.0,4.5,4.0,6.866,3.8333333333333335,3.0,4.5,0.7637626158259733,1,7.0019545924,0.48848204187900746,0.7319049141882528,Feminino,Pública,0
10,9.502,4.696969697,6.26,8.75,7.75,6.0,9.5,,7.915,7.75,6.0,9.5,2.4748737341529163,1,7.2247939394,1.6496487844417016,1.2641750519086408,Masculino,Pública,1
21,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada,0
13,9.168,9.498366013,7.51,7.291666667,5.0,6.0,4.0,5.0,6.94,5.0,4.0,6.0,1.0,2,7.623273202599999,0.526350915751371,0.9239781653574758,Feminino,Pública,0
10,8.002,8.6363636365,7.51,8.125,8.75,8.0,9.5,,8.17,8.75,8.0,9.5,1.0606601717798212,0,8.2136727273,1.0130405952834982,1.0877379842897084,Feminino,Pública,0
11,9.002,8.8636363635,6.26,7.708333333,5.25,6.5,4.0,,6.825,5.25,4.0,6.5,1.7677669529663689,3,7.240127272700001,0.5922408753975281,1.0900814566363202,Feminino,Pública,1
12,8.002,9.5454545455,6.26,9.6875,9.75,9.5,10.0,,9.4,9.75,9.5,10.0,0.3535533905932738,3,8.5914909091,1.0213215758300496,1.5013576106053346,Feminino,Privada - Programa de Apadrinhamento,0
21,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
11,8.002,9.0357142855,5.005,6.666666667,6.25,7.0,5.5,,7.276666667,6.25,5.5,7.0,1.0606601717798212,2,7.113876190499999,0.6916230614957624,1.4535890265681182,Masculino,Privada,0
14,8.334,5.0,7.51,7.125,2.6666666666666665,2.0,2.0,4.0,6.83,2.6666666666666665,2.0,4.0,1.1547005383792515,0,6.068133333333334,0.5332266879957341,0.9093329782984956,Feminino,Pública,1
23,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
11,7.418,9.090909091,7.51,7.5,7.5,8.0,7.0,,7.053333333,7.5,7.0,8.0,0.7071067811865476,2,7.714448484799999,0.8249092599731539,0.9390671459193184,Masculino,Pública,0
18,8.751,9.473684210666667,6.26,8.375,8.166666666666666,8.0,6.5,10.0,8.334,8.166666666666666,6.5,10.0,1.7559422921421233,3,8.197070175466667,0.8619460538296966,1.3310972688068998,Feminino,Privada - Programa de Apadrinhamento,1
10,8.502,7.4305555555,7.51,7.5,8.0,8.0,8.0,,7.33,8.0,8.0,8.0,0.0,2,7.754511111099999,1.0764906405199786,0.975902010384769,Masculino,Pública,0
11,7.002,7.9949874685,7.51,8.4375,8.75,8.5,9.0,,8.17,8.75,8.5,9.0,0.3535533905932738,3,7.8853974937,1.0942988635825674,1.0877379842897084,Masculino,Privada,0
12,7.418,8.28320802,4.385,7.8125,8.0,10.0,6.0,,7.61,8.0,6.0,10.0,2.8284271247461903,1,7.139241604,0.96569279533857,1.7350661194710442,Masculino,Pública,0
17,8.751,8.152958153,6.26,7.25,8.833333333333334,7.5,9.0,10.0,6.764,8.833333333333334,7.5,10.0,1.2583057392117918,3,7.752258297266667,1.0833184531470006,1.0803386040568599,Feminino,Pública,1
9,10.002,10.0,7.51,7.5,8.75,10.0,7.5,,8.28,8.75,7.5,10.0,1.7677669529663689,0,8.9084,0.8749125087491252,1.1023831713486885,Masculino,Pública,1
11,9.002,9.5,6.26,8.4375,2.75,5.5,0.0,,7.835,2.75,0.0,5.5,3.8890872965260113,0,7.0694,0.28944321650352595,1.251397540329021,Masculino,Pública,1
10,9.502,10.0,7.51,8.333333333,7.75,6.5,9.0,,7.96,7.75,6.5,9.0,1.7677669529663689,1,8.5444,0.7749225077492251,1.0597789908134736,Feminino,Pública,1
13,8.334,5.2421652420000004,7.51,7.5,4.833333333333333,9.0,4.5,1.0,5.665,4.833333333333333,1.0,9.0,4.010403138505322,0,6.316899715066667,0.9218350195443511,0.7542271335374784,Feminino,Pública,0
11,7.502,8.0833333335,7.51,7.708333333,7.5,7.5,7.5,,8.223333333,7.5,7.5,7.5,0.0,1,7.7637333333,0.9277202820078398,1.094838681001198,Masculino,Pública,0
15,9.168,9.841269841333334,7.51,7.65625,7.5,7.5,6.5,8.5,8.393333333,7.5,6.5,8.5,1.0,0,8.482520634866667,0.7620193431908563,1.117472151910531,Feminino,Pública,1
17,10.002,9.666666666666666,6.26,8.375,8.0,7.0,7.0,10.0,8.2,8.0,7.0,10.0,1.7320508075688772,3,8.425733333333332,0.8275006033858567,1.3096949369110364,Feminino,Privada - Programa de Apadrinhamento,0
14,8.751,9.848484848333333,6.26,8.4375,7.0,6.5,4.5,10.0,8.7525,7.0,4.5,10.0,2.7838821814150108,3,8.122396969666665,0.7106970676932911,1.3979396262577861,Masculino,Privada - Programa de Apadrinhamento,0
